"drug","library","arm","drug_regulation","Term","Overlap","P.value","Adjusted.P.value","Combined.Score","Genes"
"alprazolam","DSigDB","DOWN","assoc","alprazolam CTD 00005358","1/19",0.133333724835071,0.404823516090311,14.8991418611153,"CYP3A4"
"u","DSigDB","DOWN","assoc","U 0126 TTD 00011612","1/19",0.133333724835071,0.404823516090311,14.8991418611153,"CYP3A4"
"haloperidol","DSigDB","DOWN","assoc","haloperidol TTD 00008393","1/19",0.133333724835071,0.404823516090311,14.8991418611153,"CYP3A4"
"purvalanol","DSigDB","DOWN","assoc","purvalanol A TTD 00010395","1/19",0.133333724835071,0.404823516090311,14.8991418611153,"CYP3A4"
"raloxifene","DSigDB","DOWN","assoc","raloxifene TTD 00010501","1/19",0.133333724835071,0.404823516090311,14.8991418611153,"CYP3A4"
"selegiline","DSigDB","DOWN","assoc","selegiline CTD 00006730","1/19",0.133333724835071,0.404823516090311,14.8991418611153,"CYP3A4"
"ascorbic","DSigDB","DOWN","assoc","ascorbic acid CTD 00005445","4/261",0.133371519921243,0.404823516090311,4.20791900871579,"S100G;APOA1;ALPI;APOB"
"tobramycin","DSigDB","DOWN","assoc","tobramycin PC3 DOWN","3/169",0.134129804901707,0.404823516090311,4.86158320135862,"TFAP2B;MEP1B;ALPI"
"chitosamine","DSigDB","DOWN","assoc","chitosamine CTD 00006030","2/86",0.136208476319863,0.404823516090311,6.33926608624426,"APOA1;APOB"
"spectrum","DSigDB","DOWN","assoc","Spectrum 001666 CTD 00000796","2/86",0.136208476319863,0.404823516090311,6.33926608624426,"CYP3A4;IVL"
"nifedipine","DSigDB","DOWN","assoc","nifedipine CTD 00006395","2/86",0.136208476319863,0.404823516090311,6.33926608624426,"APOA1;CYP3A4"
"pioglitazone","DSigDB","DOWN","assoc","Pioglitazone BOSS","2/87",0.138760841191523,0.404823516090311,6.20603212975077,"GCG;GIP"
"acacetin","DSigDB","DOWN","assoc","acacetin CTD 00001104","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"medroxyprogesterone","DSigDB","DOWN","assoc","Medroxyprogesterone acetate","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"cypermethrin","DSigDB","DOWN","assoc","cypermethrin CTD 00000881","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"coumarin","DSigDB","DOWN","assoc","coumarin CTD 00001428","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"methylprednisolone","DSigDB","DOWN","assoc","methylprednisolone CTD 00006322","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"riluzole","DSigDB","DOWN","assoc","riluzole CTD 00007294","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"sulfinpyrazone","DSigDB","DOWN","assoc","sulfinpyrazone CTD 00006807","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"salicylic","DSigDB","DOWN","assoc","salicylic acid CTD 00007355","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"UGT1A7"
"chlordane","DSigDB","DOWN","assoc","chlordane CTD 00005630","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"veliparib","DSigDB","DOWN","assoc","Veliparib CTD 00004721","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"lopinavir","DSigDB","DOWN","assoc","Lopinavir CTD 00007472","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"bifonazole","DSigDB","DOWN","assoc","bifonazole CTD 00001723","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"felodipine","DSigDB","DOWN","assoc","felodipine CTD 00007084","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"sulpiride","DSigDB","DOWN","assoc","sulpiride BOSS","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"edaravone","DSigDB","DOWN","assoc","edaravone TTD 00007784","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"letrozole","DSigDB","DOWN","assoc","letrozole BOSS","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"5-aminosalicylic","DSigDB","DOWN","assoc","5-Aminosalicylic acid TTD 00001112","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"leflunomide","DSigDB","DOWN","assoc","leflunomide TTD 00008927","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"acacetin","DSigDB","DOWN","assoc","acacetin TTD 00001549","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"miconazole","DSigDB","DOWN","assoc","miconazole CTD 00006333","1/20",0.139839892947361,0.404823516090311,13.7805285047067,"CYP3A4"
"l-aspartic","DSigDB","DOWN","assoc","L-aspartic acid BOSS","3/173",0.140988013951113,0.404823516090311,4.62841563808337,"ATP4A;AQP4;GCG"
"nitrofurantoin","DSigDB","DOWN","assoc","nitrofurantoin CTD 00006406","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"loperamide","DSigDB","DOWN","assoc","loperamide","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"losartan","DSigDB","DOWN","assoc","losartan CTD 00007310","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"ethoxyquin","DSigDB","DOWN","assoc","ethoxyquin CTD 00005936","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"ezetimibe","DSigDB","DOWN","assoc","Ezetimibe CTD 00003509","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"APOA1"
"phenolphthalein","DSigDB","DOWN","assoc","phenolphthalein CTD 00007346","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"paroxetine","DSigDB","DOWN","assoc","Paroxetine hydrochloride","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"domperidone","DSigDB","DOWN","assoc","domperidone CTD 00005868","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"84625-61-6","DSigDB","DOWN","assoc","84625-61-6 CTD 00007215","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"artemisinin","DSigDB","DOWN","assoc","artemisinin CTD 00001499","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"merbromin","DSigDB","DOWN","assoc","merbromin CTD 00006270","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"loperamide","DSigDB","DOWN","assoc","loperamide CTD 00006224","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"chlorothalonil","DSigDB","DOWN","assoc","CHLOROTHALONIL CTD 00000251","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"purvalanol","DSigDB","DOWN","assoc","purvalanol A CTD 00004150","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"nobiletin","DSigDB","DOWN","assoc","Nobiletin CTD 00000424","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"hypericin","DSigDB","DOWN","assoc","hypericin CTD 00000183","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"azinphos-methyl","DSigDB","DOWN","assoc","Azinphos-methyl CTD 00005460","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"dihydrocapsaicin","DSigDB","DOWN","assoc","Dihydrocapsaicin CTD 00000675","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"clarithromycin","DSigDB","DOWN","assoc","clarithromycin BOSS","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"ATP4A"
"fisetin","DSigDB","DOWN","assoc","Fisetin TTD 00008038","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"miconazole","DSigDB","DOWN","assoc","Miconazole nitrate BOSS","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"tamoxifen","DSigDB","DOWN","assoc","tamoxifen TTD 00011319","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"liothyronine","DSigDB","DOWN","assoc","liothyronine TTD 00008994","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"azinphos-methyl","DSigDB","DOWN","assoc","Azinphos-methyl BOSS","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"ethinyl","DSigDB","DOWN","assoc","ethinyl estradiol TTD 00007915","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"1,3,5-tris(4-hydroxyphenyl)-4-propyl-1h-pyrazole","DSigDB","DOWN","assoc","1,3,5-Tris(4-hydroxyphenyl)-4-propyl-1H-pyrazole CTD 00003875","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"maprotiline","DSigDB","DOWN","assoc","maprotiline CTD 00006245","1/21",0.14629754177092,0.404823516090311,12.7904350012064,"CYP3A4"
"chrysin","DSigDB","DOWN","assoc","chrysin CTD 00001976","2/90",0.146479676838392,0.404823516090311,5.82926980541049,"CYP3A4;UGT1A7"
"7,8-benzoflavone","DSigDB","DOWN","assoc","7,8-Benzoflavone CTD 00000606","2/91",0.149072222206038,0.404823516090311,5.71084011954602,"FLG;CYP3A4"
"calcium","DSigDB","DOWN","assoc","CALCIUM CTD 00005559","3/178",0.149723002001975,0.404823516090311,4.35710812772014,"KRT1;GAST;IVL"
"leflunomide","DSigDB","DOWN","assoc","leflunomide","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"scopoletin","DSigDB","DOWN","assoc","scopoletin CTD 00006727","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"UGT1A7"
"prazosin","DSigDB","DOWN","assoc","prazosin","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"iodoacetamide","DSigDB","DOWN","assoc","iodoacetamide CTD 00006160","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"troglitazone","DSigDB","DOWN","assoc","troglitazone","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"ergotamine","DSigDB","DOWN","assoc","ERGOTAMINE","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"dihydroergotamine","DSigDB","DOWN","assoc","dihydroergotamine","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"docetaxel","DSigDB","DOWN","assoc","docetaxel","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"etomidate","DSigDB","DOWN","assoc","Etomidate CTD 00005947","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"lacosamide","DSigDB","DOWN","assoc","Lacosamide","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CA7"
"aldrin","DSigDB","DOWN","assoc","aldrin CTD 00005348","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"bifenthrin","DSigDB","DOWN","assoc","BIFENTHRIN CTD 00003314","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"potassium","DSigDB","DOWN","assoc","POTASSIUM PERSULFATE CTD 00000451","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"APOA1"
"2,6-dichloro-4-nitrophenol","DSigDB","DOWN","assoc","2,6-DICHLORO-4-NITROPHENOL CTD 00000815","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"ADH7"
"captan","DSigDB","DOWN","assoc","CAPTAN CTD 00005571","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"triamcinolone","DSigDB","DOWN","assoc","triamcinolone CTD 00006921","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"tyrphostin","DSigDB","DOWN","assoc","Tyrphostin AG 879 CTD 00002961","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"chloramphenicol","DSigDB","DOWN","assoc","chloramphenicol CTD 00005627","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"glycyrrhetinic","DSigDB","DOWN","assoc","GLYCYRRHETINIC ACID CTD 00006045","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"griseofulvin","DSigDB","DOWN","assoc","griseofulvin CTD 00006055","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"iodoacetamide","DSigDB","DOWN","assoc","iodoacetamide BOSS","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"etomidate","DSigDB","DOWN","assoc","Etomidate TTD 00007946","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"triamcinolone","DSigDB","DOWN","assoc","triamcinolone BOSS","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"cholecalciferol","DSigDB","DOWN","assoc","cholecalciferol TTD 00007153","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"propidium","DSigDB","DOWN","assoc","PROPIDIUM TTD 00010349","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"hydralazine","DSigDB","DOWN","assoc","hydralazine BOSS","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"CYP3A4"
"chenodeoxycholic","DSigDB","DOWN","assoc","chenodeoxycholic acid BOSS","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"GCG"
"4-oxoretinol","DSigDB","DOWN","assoc","4-Oxoretinol CTD 00001912","1/22",0.152707030711896,0.404823516090311,11.9090225264124,"IVL"
"histamine","DSigDB","DOWN","assoc","histamine BOSS","3/180",0.153265229824416,0.404823516090311,4.25439757870046,"ATP4A;GCG;ENPP3"
"l-leucine","DSigDB","DOWN","assoc","L-leucine BOSS","3/182",0.156833974575292,0.404823516090311,4.15481195814821,"GCG;APOB;CYP3A4"
"bisacodyl","DSigDB","DOWN","assoc","bisacodyl","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"indomethacin","DSigDB","DOWN","assoc","indomethacin","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"flavone","DSigDB","DOWN","assoc","FLAVONE CTD 00001977","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"ifosfamide","DSigDB","DOWN","assoc","ifosfamide CTD 00006138","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"5-aminosalicylic","DSigDB","DOWN","assoc","5-Aminosalicylic acid","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"riluzole","DSigDB","DOWN","assoc","riluzole","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"bromocriptine","DSigDB","DOWN","assoc","bromocriptine","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"4-methylumbelliferone","DSigDB","DOWN","assoc","4-methylumbelliferone CTD 00006134","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"UGT1A7"
"furosemide","DSigDB","DOWN","assoc","furosemide CTD 00006012","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"UGT1A7"
"phenanthrene","DSigDB","DOWN","assoc","PHENANTHRENE CTD 00001483","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"UGT1A7"
"ay","DSigDB","DOWN","assoc","AY 9944 CTD 00005454","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"carmustine","DSigDB","DOWN","assoc","carmustine MCF7 UP","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"UGT1A7"
"fluphenazine","DSigDB","DOWN","assoc","FLUPHENAZINE CTD 00005991","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"citrinin","DSigDB","DOWN","assoc","citrinin CTD 00005677","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"sotalol","DSigDB","DOWN","assoc","sotalol CTD 00006767","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"4,5,6,7-tetrabromobenzotriazole","DSigDB","DOWN","assoc","4,5,6,7-tetrabromobenzotriazole CTD 00003398","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"u-73122","DSigDB","DOWN","assoc","U-73122 CTD 00002498","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"APOA1"
"sulindac","DSigDB","DOWN","assoc","sulindac BOSS","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"nortriptyline","DSigDB","DOWN","assoc","nortriptyline CTD 00006426","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"papaverine","DSigDB","DOWN","assoc","PAPAVERINE HYDROCHLORIDE BOSS","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"biotin","DSigDB","DOWN","assoc","biotin CTD 00005513","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"TMPRSS15"
"methyl","DSigDB","DOWN","assoc","METHYL PARATHION CTD 00006309","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"alloxan","DSigDB","DOWN","assoc","Alloxan BOSS","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"GCG"
"guanosine","DSigDB","DOWN","assoc","Guanosine 5'-monophosphate disodium salt BOSS","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"GUCA2B"
"ketoconazole","DSigDB","DOWN","assoc","ketoconazole TTD 00008781","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"diethylstilbestrol","DSigDB","DOWN","assoc","diethylstilbestrol TTD 00007572","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"camptothecin","DSigDB","DOWN","assoc","camptothecin TTD 00002656","1/23",0.159068716522922,0.404823516090311,11.1202476352334,"CYP3A4"
"cornstarch","DSigDB","DOWN","assoc","Cornstarch BOSS","2/95",0.159532788236245,0.404823516090311,5.26941125668394,"GCG;GIP"
"zearalenone","DSigDB","DOWN","assoc","ZEARALENONE CTD 00007008","3/184",0.160428541624048,0.404823516090311,4.05822912137085,"CNFN;CYP3A4;UGT1A7"
"tetracycline","DSigDB","DOWN","assoc","tetracycline BOSS","2/96",0.162169139168917,0.404823516090311,5.16653884804264,"ATP4A;CYP3A4"
"luteolin","DSigDB","DOWN","assoc","luteolin BOSS","2/96",0.162169139168917,0.404823516090311,5.16653884804264,"ALPI;CYP3A4"
"sucrose","DSigDB","DOWN","assoc","sucrose BOSS","3/185",0.162235291884782,0.404823516090311,4.01102720934289,"TREH;GCG;LCT"
"lactic","DSigDB","DOWN","assoc","lactic acid BOSS","3/186",0.164048237983627,0.404823516090311,3.96453285959712,"ATP4A;GCG;LCT"
"formic","DSigDB","DOWN","assoc","formic acid BOSS","3/186",0.164048237983627,0.404823516090311,3.96453285959712,"FABP2;GCG;APOB"
"hydrocortisone","DSigDB","DOWN","assoc","hydrocortisone CTD 00006117","2/97",0.16481343173263,0.404823516090311,5.06644418880924,"TREH;CYP3A4"
"trifluoperazine","DSigDB","DOWN","assoc","trifluoperazine","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"liothyronine","DSigDB","DOWN","assoc","liothyronine","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"etomidate","DSigDB","DOWN","assoc","Etomidate","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"etoposide","DSigDB","DOWN","assoc","etoposide","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"mls003115428","DSigDB","DOWN","assoc","MLS003115428 CTD 00005749","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"maprotiline","DSigDB","DOWN","assoc","Maprotiline hydrochloride","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"ritonavir","DSigDB","DOWN","assoc","ritonavir","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"dactinomycin","DSigDB","DOWN","assoc","DACTINOMYCIN","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"fipronil","DSigDB","DOWN","assoc","fipronil CTD 00002993","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"clopidogrelum","DSigDB","DOWN","assoc","Clopidogrelum [Latin] CTD 00002343","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"4-nitrophenol","DSigDB","DOWN","assoc","4-Nitrophenol CTD 00001160","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"UGT1A7"
"teniposide","DSigDB","DOWN","assoc","teniposide CTD 00006838","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"enoxolone","DSigDB","DOWN","assoc","enoxolone CTD 00003674","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"stavudine","DSigDB","DOWN","assoc","stavudine CTD 00007231","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"montelukast","DSigDB","DOWN","assoc","montelukast CTD 00003205","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"perfluoroheptanoic","DSigDB","DOWN","assoc","Perfluoroheptanoic acid CTD 00003374","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"bonuten","DSigDB","DOWN","assoc","Bonuten CTD 00005895","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"sulfuretin","DSigDB","DOWN","assoc","Sulfuretin TTD 00011132","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"ALPI"
"ly-367,265","DSigDB","DOWN","assoc","LY-367,265 TTD 00009067","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"3-o-methylquercetin","DSigDB","DOWN","assoc","3-O-Methylquercetin TTD 00000808","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"ALPI"
"beta-lapachone","DSigDB","DOWN","assoc","beta-Lapachone TTD 00002403","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"ag","DSigDB","DOWN","assoc","AG 213 TTD 00001636","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"CYP3A4"
"orlistat","DSigDB","DOWN","assoc","orlistat BOSS","1/24",0.165382953337185,0.404823516090311,10.4110064950374,"GCG"
"liothyronine","DSigDB","DOWN","assoc","liothyronine BOSS","3/187",0.16586729359267,0.404823516090311,3.91873241685166,"TREH;GCG;CYP3A4"
