"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_id_clean","sig","hgnc_symbol","gene_biotype"
"ENSG00000256238.1",0.722953506554574,-0.537060614166231,4.35176711650437,0.0000167274742830115,0.0000662121471896392,2.4966858861525,"ENSG00000256238","NS","SUPT16HP1","SPT16 homolog, facilitates chromatin remodeling subunit pseudogene 1"
"ENSG00000165832.6",0.412632148561278,4.665406720931,4.35075546835513,0.0000168017010187718,0.0000664936851907325,1.91384332146653,"ENSG00000165832","NS","TRUB1","TruB pseudouridine synthase family member 1"
"ENSG00000172869.14",-0.479963522551928,5.27335915429106,-4.35053711333477,0.0000168177634555187,0.0000665445944371659,1.77488050616465,"ENSG00000172869","NS","DMXL1","Dmx like 1"
"ENSG00000160973.8",2.52514616441878,-1.66789824615514,4.35049625585344,0.000016820770607287,0.0000665445944371659,2.6958076607066,"ENSG00000160973","Up","FOXH1","forkhead box H1"
"ENSG00000256043.4",-0.689702998502097,4.90798375012199,-4.35028950966949,0.0000168359952194466,0.0000665925402944029,1.78720487191212,"ENSG00000256043","NS","CTSO","cathepsin O"
"ENSG00000233999.3",-1.58124943650897,-1.0298679049292,-4.34953454517164,0.0000168917021407111,0.0000668005613331532,2.31393549165159,"ENSG00000233999","Down",NA,NA
"ENSG00000111816.8",0.917490824967045,5.45638649855317,4.34808947548382,0.0000169988220796209,0.0000672117880382651,1.84550768484527,"ENSG00000111816","NS","FRK","fyn related Src family tyrosine kinase"
"ENSG00000262454.4",-0.936364110123587,0.843499889809064,-4.34745893480004,0.0000170457659748322,0.0000673849764232723,2.21639235436551,"ENSG00000262454","NS","MIR193BHG","MIR193b-365a host gene"
"ENSG00000089327.15",0.744053642714242,7.10926457276632,4.34665629393249,0.0000171057021014367,0.0000676094521318486,1.72162760443327,"ENSG00000089327","NS","FXYD5","FXYD domain containing ion transport regulator 5"
"ENSG00000087303.18",1.03225077677658,4.65718331732083,4.34620841996596,0.0000171392340189947,0.0000677295029982238,1.98514437735543,"ENSG00000087303","Up","NID2","nidogen 2"
"ENSG00000228302.2",0.809018285727226,-0.385679038844707,4.34524315215215,0.0000172117165546019,0.0000680034033216641,2.46449748927957,"ENSG00000228302","NS",NA,NA
"ENSG00000155324.10",-0.490627579812142,3.70830209308233,-4.34519989649709,0.0000172149714986256,0.0000680037352660755,1.91677059979328,"ENSG00000155324","NS","GRAMD2B","GRAM domain containing 2B"
"ENSG00000109220.11",-0.370944695143247,3.48727877249412,-4.34504802901,0.0000172264040333942,0.0000680363648066617,1.95581681010073,"ENSG00000109220","NS","CHIC2","cysteine rich hydrophobic domain 2"
"ENSG00000174640.15",-0.913408450051755,5.40488848665368,-4.344655588174,0.0000172559804755845,0.0000681406292173423,1.7222462002712,"ENSG00000174640","NS","SLCO2A1","solute carrier organic anion transporter family member 2A1"
"ENSG00000285872.1",1.35836869373789,-1.6883900813976,4.34429856000144,0.0000172829302004177,0.0000682344847345653,2.61279532926942,"ENSG00000285872","Up","LOC101929691","uncharacterized LOC101929691"
"ENSG00000141076.18",0.452160639760979,5.62679239617308,4.34367435698966,0.0000173301439116225,0.0000684082949252081,1.78244123266405,"ENSG00000141076","NS","UTP4","UTP4 small subunit processome component"
"ENSG00000160883.11",1.17618994819178,1.24305206402909,4.3433313140417,0.0000173561436073673,0.0000684983172255428,2.31196088905556,"ENSG00000160883","Up","HK3","hexokinase 3"
"ENSG00000067167.8",0.462636688466636,7.93915409145676,4.34315092292988,0.0000173698306540481,0.0000685397218411621,1.69286264270387,"ENSG00000067167","NS","TRAM1","translocation associated membrane protein 1"
"ENSG00000125870.11",0.557258881791844,5.91573568153074,4.34289595474712,0.0000173891937838706,0.0000686035043945712,1.76044770356146,"ENSG00000125870","NS","SNRPB2","small nuclear ribonucleoprotein polypeptide B2"
"ENSG00000237978.6",2.78171344730497,-1.15826582201095,4.34202813968903,0.0000174552533063268,0.0000688514552892193,2.65732298105594,"ENSG00000237978","Up",NA,NA
"ENSG00000258986.7",-1.70845590406461,-3.72364309826223,-4.34156678209846,0.0000174904702196726,0.0000689776800903087,2.57772428493408,"ENSG00000258986","Down","TMEM179","transmembrane protein 179"
"ENSG00000153093.20",-0.645112416063467,0.911191788118437,-4.34103072496801,0.0000175314745044473,0.0000691266781067066,2.20008178579024,"ENSG00000153093","NS","ACOXL","acyl-CoA oxidase like"
"ENSG00000232445.2",1.90662164332849,0.00738126292901039,4.34038233157022,0.0000175811944682017,0.000069309980986223,2.49065605145066,"ENSG00000232445","Up",NA,NA
"ENSG00000145349.17",-0.467743820494413,5.77887489451646,-4.34014688400845,0.0000175992823476019,0.0000693685368915034,1.70388409182611,"ENSG00000145349","NS","CAMK2D","calcium/calmodulin dependent protein kinase II delta"
"ENSG00000166257.9",-1.17987454273393,0.126238104995169,-4.34007179096334,0.0000176050549905384,0.0000693785390163703,2.2257596584383,"ENSG00000166257","Down","SCN3B","sodium voltage-gated channel beta subunit 3"
"ENSG00000132003.9",0.710384486542619,3.39308238550443,4.33964253891933,0.0000176380877326959,0.0000694959451617483,2.06389607066793,"ENSG00000132003","NS","ZSWIM4","zinc finger SWIM-type containing 4"
"ENSG00000044574.8",0.438487351867836,9.26894145450154,4.3395643330325,0.0000176441123805527,0.0000695069129524858,1.68974266425511,"ENSG00000044574","NS","HSPA5","heat shock protein family A (Hsp70) member 5"
"ENSG00000139292.13",2.54997392551236,3.01906485246605,4.33819452248967,0.0000177499562732547,0.0000699110307137227,2.22768282096205,"ENSG00000139292","Up","LGR5","leucine rich repeat containing G protein-coupled receptor 5"
"ENSG00000077150.20",0.541061573535897,6.360647042823,4.33787577505954,0.0000177746724764074,0.0000699955244085629,1.71055931845651,"ENSG00000077150","NS","NFKB2","nuclear factor kappa B subunit 2"
"ENSG00000197498.13",0.497825918690643,4.85233655416663,4.33775726941923,0.000017783869986765,0.0000700188866782013,1.84623692944078,"ENSG00000197498","NS","RPF2","ribosome production factor 2 homolog"
"ENSG00000065802.12",-0.394275754381624,4.16609548039215,-4.33736367165844,0.000017814450724333,0.0000701264152411977,1.84001463796315,"ENSG00000065802","NS","ASB1","ankyrin repeat and SOCS box containing 1"
"ENSG00000287929.1",2.01194152786977,-1.05561170438862,4.337205205663,0.0000178267769919427,0.0000701620589776478,2.57983536319626,"ENSG00000287929","Up",NA,NA
"ENSG00000083520.15",0.400162048780185,5.84580264482551,4.33714349801383,0.0000178315791227985,0.000070168081810557,1.73292226793257,"ENSG00000083520","NS","DIS3","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease"
"ENSG00000177731.16",-0.395945730793381,7.25043299199611,-4.33682731593175,0.0000178562040323374,0.0000702520916671266,1.66592557828394,"ENSG00000177731","NS","FLII","FLII actin remodeling protein"
"ENSG00000197982.14",-0.439769130941191,4.68856734102402,-4.33671959142327,0.0000178646012600525,0.0000702722374583796,1.76780438131559,"ENSG00000197982","NS","C1orf122","chromosome 1 open reading frame 122"
"ENSG00000173208.4",-1.13958308934107,-0.0395353567383496,-4.33645695329169,0.0000178850899754647,0.0000703399302427685,2.2240144619886,"ENSG00000173208","Down","ABCD2","ATP binding cassette subfamily D member 2"
"ENSG00000166788.10",0.495423474594989,3.33636526283632,4.33639486265859,0.0000178899370220102,0.0000703460926611717,2.03544615356916,"ENSG00000166788","NS","SAAL1","serum amyloid A like 1"
"ENSG00000141098.13",-0.395225473553666,4.41547632268914,-4.33553362001137,0.0000179572987533976,0.0000705980254931926,1.79917241648546,"ENSG00000141098","NS","GFOD2","Gfo/Idh/MocA-like oxidoreductase domain containing 2"
"ENSG00000100401.20",0.427936145295263,6.58758777528445,4.33465962500697,0.0000180259057322808,0.000070854760691806,1.68045011554607,"ENSG00000100401","NS","RANGAP1","Ran GTPase activating protein 1"
"ENSG00000155011.9",1.74489660071473,0.849518284919738,4.33354091789903,0.0000181140878134937,0.0000711883319128067,2.38087352506308,"ENSG00000155011","Up","DKK2","dickkopf WNT signaling pathway inhibitor 2"
"ENSG00000184058.14",-1.19806403106505,0.229637527781746,-4.33340498365514,0.0000181248308827972,0.0000712175014863445,2.18700255265768,"ENSG00000184058","Down","TBX1","T-box transcription factor 1"
"ENSG00000279467.1",1.15897198927472,-1.83285952612168,4.33267157730814,0.0000181828981399565,0.0000714325762061747,2.57303747850884,"ENSG00000279467","Up",NA,NA
"ENSG00000075275.18",1.17837758785582,5.27440653107429,4.33177167190949,0.0000182543908871037,0.0000717003053049131,1.84131702460963,"ENSG00000075275","Up","CELSR1","cadherin EGF LAG seven-pass G-type receptor 1"
"ENSG00000129167.9",-1.32150151506553,-0.38140907257769,-4.33155328933473,0.0000182717807019494,0.0000717554676678278,2.20935202490555,"ENSG00000129167","Down","TPH1","tryptophan hydroxylase 1"
"ENSG00000099204.20",-0.699025472732082,7.52028878973397,-4.33133206353943,0.0000182894130667949,0.0000718115621806085,1.64554499300002,"ENSG00000099204","NS","ABLIM1","actin binding LIM protein 1"
"ENSG00000165633.13",-0.96196581319253,3.38153483363398,-4.33119966929205,0.0000182999730663095,0.0000718398723009471,1.86539265625679,"ENSG00000165633","NS","VSTM4","V-set and transmembrane domain containing 4"
"ENSG00000157368.11",-0.898516655365242,1.92399052769828,-4.33040957715972,0.0000183631134782153,0.0000720745482528926,2.04289598030588,"ENSG00000157368","NS","IL34","interleukin 34"
"ENSG00000287222.1",0.680078806759613,0.838168056694791,4.33027522985177,0.0000183738705695499,0.0000721035733274598,2.25501489775846,"ENSG00000287222","NS",NA,NA
"ENSG00000173210.20",-0.937913164840802,3.72191271559022,-4.32995397132891,0.0000183996179324551,0.0000721914025209352,1.81167672260766,"ENSG00000173210","NS","ABLIM3","actin binding LIM protein family member 3"
"ENSG00000163516.14",0.399559298053399,4.55779540765579,4.32932623310584,0.0000184500277636117,0.000072357600160059,1.83967569196474,"ENSG00000163516","NS","ANKZF1","ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1"
"ENSG00000141627.14",-0.372653029332073,5.51917628138235,-4.32931706670109,0.0000184507648386319,0.000072357600160059,1.67669738940641,"ENSG00000141627","NS","DYM","dymeclin"
"ENSG00000101337.16",0.394543474752669,7.04832200759241,4.32930047563696,0.000018452099005659,0.000072357600160059,1.64326300560238,"ENSG00000101337","NS","TM9SF4","transmembrane 9 superfamily member 4"
"ENSG00000108309.14",-1.25946180709512,-0.653403666777559,-4.3291689101616,0.0000184626820816443,0.0000723803610128066,2.23571453942935,"ENSG00000108309","Down","RUNDC3A","RUN domain containing 3A"
"ENSG00000159618.16",1.06254781551295,3.12599622621126,4.32914441230907,0.0000184646533200161,0.0000723803610128066,2.06430135498338,"ENSG00000159618","Up","ADGRG5","adhesion G protein-coupled receptor G5"
"ENSG00000172493.22",-0.451851015762085,6.39787954549583,-4.32900994056212,0.0000184754772746978,0.0000724095551230208,1.63991533804212,"ENSG00000172493","NS","AFF1","ALF transcription elongation factor 1"
"ENSG00000128534.8",0.493984277781657,5.21611137998967,4.32753562912676,0.0000185945465658384,0.0000728628988947505,1.76202597735636,"ENSG00000128534","NS","LSM8","LSM8 homolog, U6 small nuclear RNA associated"
"ENSG00000261732.1",1.17292887905505,-1.16520962303482,4.32671010461438,0.0000186615380483129,0.000073112046946313,2.49365889942451,"ENSG00000261732","Up",NA,NA
"ENSG00000223559.1",0.964434660796006,-1.72166967110167,4.32660787792224,0.0000186698497980418,0.0000731312509166767,2.52715103696977,"ENSG00000223559","NS",NA,NA
"ENSG00000131470.15",0.523654418605395,1.36906701928788,4.3263222473971,0.0000186930923284322,0.0000732001309907654,2.18091342225341,"ENSG00000131470","NS","PSMC3IP","PSMC3 interacting protein"
"ENSG00000082146.13",-0.547642383871617,3.79768498067037,-4.32630789667501,0.0000186942608149036,0.0000732001309907654,1.81874734317703,"ENSG00000082146","NS","STRADB","STE20 related adaptor beta"
"ENSG00000168899.5",-0.677955217000505,3.72038789957469,-4.32569067082014,0.0000187445836436692,0.0000733837789014477,1.81479266233545,"ENSG00000168899","NS","VAMP5","vesicle associated membrane protein 5"
"ENSG00000219545.11",-0.442630242872387,3.96940965848173,-4.32537122102428,0.0000187706794107701,0.0000734520125747192,1.80337485871051,"ENSG00000219545","NS","UMAD1","UBAP1-MVB12-associated (UMA) domain containing 1"
"ENSG00000182359.15",-0.427616676945191,2.10943347927725,-4.32536025958912,0.0000187715754632756,0.0000734520125747192,2.04104790954655,"ENSG00000182359","NS","KBTBD3","kelch repeat and BTB domain containing 3"
"ENSG00000101444.13",0.556879404523917,7.3440812578457,4.32535154775716,0.0000187722876490738,0.0000734520125747192,1.62404614506509,"ENSG00000101444","NS","AHCY","adenosylhomocysteinase"
"ENSG00000119973.6",-1.60015780138867,-4.20371250542153,-4.32514305579006,0.0000187893394186758,0.0000735053216295002,2.55356889992624,"ENSG00000119973","Down","PRLHR","prolactin releasing hormone receptor"
"ENSG00000087128.10",-2.10315334628235,-3.74342433327162,-4.32468052119221,0.0000188272212365766,0.0000736400851066246,2.48318178977182,"ENSG00000087128","Down","TMPRSS11E","transmembrane serine protease 11E"
"ENSG00000238058.2",0.663452522633211,-0.121232078611029,4.3242781178733,0.0000188602376359878,0.0000737517204563852,2.33519919548392,"ENSG00000238058","NS",NA,NA
"ENSG00000100445.17",-0.409242241219718,1.27932372956703,-4.32424885892259,0.0000188626404319348,0.0000737517204563852,2.11567265040865,"ENSG00000100445","NS","SDR39U1","short chain dehydrogenase/reductase family 39U member 1"
"ENSG00000011201.12",1.37854723291437,2.92436369566314,4.32328036056006,0.0000189423405168869,0.0000740498422758216,2.10311447654645,"ENSG00000011201","Up","ANOS1","anosmin 1"
"ENSG00000183317.17",1.21927376064906,2.7579292862171,4.32314511148808,0.0000189534960681419,0.0000740799483647479,2.09308448775908,"ENSG00000183317","Up","EPHA10","EPH receptor A10"
"ENSG00000151150.22",-0.622480842655874,4.66084762349363,-4.32103533416777,0.0000191283286883394,0.0000747496605412038,1.69230801046915,"ENSG00000151150","NS","ANK3","ankyrin 3"
"ENSG00000101255.11",1.58405423299472,4.10194561235807,4.32082178386398,0.0000191461107754969,0.0000748055186174725,1.98930121238732,"ENSG00000101255","Up","TRIB3","tribbles pseudokinase 3"
"ENSG00000136895.19",-0.687878690992586,1.85130892577817,-4.32060601844117,0.0000191640933559595,0.0000748621395467953,2.03177340663744,"ENSG00000136895","NS","GARNL3","GTPase activating Rap/RanGAP domain like 3"
"ENSG00000022567.10",0.648928277355941,5.42093995438382,4.32032994146604,0.0000191871260328404,0.0000749384638317784,1.71379924682493,"ENSG00000022567","NS","SLC45A4","solute carrier family 45 member 4"
"ENSG00000259642.2",-0.510919583812178,0.867714778770208,-4.3198378078983,0.0000192282496009451,0.0000750827457034081,2.123736574692,"ENSG00000259642","NS",NA,NA
"ENSG00000137745.12",2.84939806152881,-1.09865968175171,4.31980409533862,0.0000192310697635373,0.0000750827457034081,2.56245463542748,"ENSG00000137745","Up","MMP13","matrix metallopeptidase 13"
"ENSG00000237149.5",-0.945847332526956,0.829093360808475,-4.31946240677263,0.0000192596754098344,0.0000751807424170564,2.09506356980056,"ENSG00000237149","NS","ZNF503-AS2","ZNF503 antisense RNA 2"
"ENSG00000134463.15",-1.40950873583132,1.84009718540445,-4.31934423445576,0.0000192695780756641,0.0000752057090829285,1.95065849160796,"ENSG00000134463","Down","ECHDC3","enoyl-CoA hydratase domain containing 3"
"ENSG00000103145.11",-0.581279363743752,4.87547079892801,-4.31865385406548,0.000019327528248431,0.0000754181533507735,1.66665985909661,"ENSG00000103145","NS","HCFC1R1","host cell factor C1 regulator 1"
"ENSG00000073737.17",-1.48973761669868,1.34209799466086,-4.31858850256303,0.0000193330224396483,0.0000754258685175,1.99238338376152,"ENSG00000073737","Down","DHRS9","dehydrogenase/reductase 9"
"ENSG00000174945.13",0.904359114916214,-0.212980977990912,4.31853646529718,0.0000193373983518634,0.0000754292188166719,2.34246303081499,"ENSG00000174945","NS","AMZ1","archaelysin family metallopeptidase 1"
"ENSG00000104635.15",0.70496275998427,7.6530990095336,4.31835533036039,0.0000193526377139381,0.0000754714553937978,1.59280586704124,"ENSG00000104635","NS","SLC39A14","solute carrier family 39 member 14"
"ENSG00000126453.9",0.711014481450321,4.08795498090748,4.31832412095624,0.0000193552646025314,0.0000754714553937978,1.88749341425486,"ENSG00000126453","NS","BCL2L12","BCL2 like 12"
"ENSG00000249485.1",0.628952139732443,-0.502588673192007,4.31816330960919,0.0000193688054595947,0.0000755105257019576,2.34597758468621,"ENSG00000249485","NS",NA,NA
"ENSG00000137101.13",1.07749953223084,1.51525270495526,4.31810969694015,0.0000193733218385706,0.0000755144056979253,2.17196752490943,"ENSG00000137101","Up","CD72","CD72 molecule"
"ENSG00000117395.13",0.446969283740918,5.83079466697741,4.31709377611281,0.00001945909435953,0.0000758304255690837,1.65138943702877,"ENSG00000117395","NS","EBNA1BP2","EBNA1 binding protein 2"
"ENSG00000140284.11",1.38097757129533,3.1994681270878,4.31705850114582,0.0000194620790756079,0.0000758304255690837,2.03879230414708,"ENSG00000140284","Up","SLC27A2","solute carrier family 27 member 2"
"ENSG00000131018.24",-0.957022196955217,5.25104999718621,-4.31702392849156,0.0000194650047914672,0.0000758304255690837,1.61459196953169,"ENSG00000131018","NS","SYNE1","spectrin repeat containing nuclear envelope protein 1"
"ENSG00000198952.8",0.385467515715753,6.80133319331682,4.31692101305434,0.0000194737165129787,0.0000758386437971042,1.59791403544356,"ENSG00000198952","NS","SMG5","SMG5 nonsense mediated mRNA decay factor"
"ENSG00000104921.15",-1.65134745932633,-1.029390611471,-4.31691545789268,0.0000194741868595847,0.0000758386437971042,2.19224391591501,"ENSG00000104921","Down","FCER2","Fc epsilon receptor II"
"ENSG00000260852.1",0.685885367245022,1.52379646076419,4.31547396170275,0.0000195966035853561,0.0000763015178815446,2.13471994581892,"ENSG00000260852","NS","FBXL19-AS1","FBXL19 antisense RNA 1"
"ENSG00000173578.8",-1.33465728280817,0.163407210209119,-4.31516642788191,0.0000196228153961624,0.0000763897075669085,2.10266554656712,"ENSG00000173578","Down","XCR1","X-C motif chemokine receptor 1"
"ENSG00000286813.1",1.12928615989289,-1.07215250914309,4.31498065850868,0.0000196386651711267,0.0000764375341669661,2.43097506582586,"ENSG00000286813","Up",NA,NA
"ENSG00000260912.1",-1.02602294831287,3.23129400132447,-4.31400727118949,0.0000197219143918354,0.0000767476276623667,1.76765848464375,"ENSG00000260912","Down",NA,NA
"ENSG00000265519.1",-0.994158247833123,0.33974437627399,-4.31386749892158,0.0000197338961036436,0.0000767803221768397,2.11052896695775,"ENSG00000265519","NS",NA,NA
