"gene","logFC","AveExpr","t","P.Value","adj.P.Val","sig"
"TMEM176A",1.2537811762567,-0.0236192747694641,6.1920442408986,5.9409099678159e-10,3.33181729021119e-08,"Up"
"LYAR",1.25351543878126,-0.0236605312198057,6.19073184425749,5.99058889253249e-10,3.33471960140324e-08,"Up"
"RAP2A",1.25347709725224,-0.0236008571257683,6.19054248709655,5.99779011958718e-10,3.33471960140324e-08,"Up"
"ITGB8",1.25205591468533,-0.0236519376449312,6.18352369825581,6.27075500327133e-10,3.45352898555125e-08,"Up"
"MTHFD1L",1.25186076875806,-0.0234368389448449,6.18255993182033,6.3091703294497e-10,3.45352898555125e-08,"Up"
"SCML1",1.25186046816195,-0.023662117483945,6.18255844726748,6.30922967984917e-10,3.45352898555125e-08,"Up"
"MMP1",1.25181317648037,-0.0236621529279282,6.18232488802276,6.31857384750829e-10,3.45352898555125e-08,"Up"
"PHF6",1.25135207573254,-0.0236570228576384,6.18004765154468,6.41039134197831e-10,3.48892987004972e-08,"Up"
"TOPBP1",1.25014414376315,-0.0236306148506366,6.17408204260425,6.6571385487682e-10,3.60800126641012e-08,"Up"
"POLR1C",1.24912432122479,-0.0236624086369119,6.1690454489825,6.87265381114476e-10,3.70922014686009e-08,"Up"
"KIF15",1.24880930245038,-0.0235840461859269,6.16748966698097,6.94059083347771e-10,3.73027838170954e-08,"Up"
"CDC20",1.24795595157425,-0.0236373388364249,6.16327522631297,7.12793263265326e-10,3.81507066508691e-08,"Up"
"NUP37",1.24724130334674,-0.0236616978460393,6.1597457958787,7.28861183773576e-10,3.8849505824361e-08,"Up"
"SNRPD1",1.24551732135935,-0.0236573910977946,6.15123157271231,7.69090773333014e-10,4.08251106387759e-08,"Up"
"LOXL2",1.24349188028465,-0.0236521855367119,6.14122853471861,8.19126742656763e-10,4.33029338259409e-08,"Up"
"XRCC2",1.24224067841234,-0.0235594097830998,6.13504922887612,8.51607899368309e-10,4.4836286914089e-08,"Up"
"GINS2",1.24199053246908,-0.0236622945351115,6.13381383407468,8.58250724786471e-10,4.50023418659378e-08,"Up"
"XRN2",1.24142133685893,-0.0236593770352674,6.13100274991857,8.73555053655067e-10,4.56193790975575e-08,"Up"
"IMPDH2",1.241221478747,-0.0234716613145715,6.13001571143496,8.78991645226292e-10,4.57181985152175e-08,"Up"
"SERPINH1",1.24089841685233,-0.0236159441134677,6.12842020690655,8.87849512543172e-10,4.59934572782907e-08,"Up"
"CDH11",1.23937539734458,-0.0236613911039257,6.12089847636033,9.30794670894387e-10,4.80252818394668e-08,"Up"
"SULT2A1",-1.23916936070827,-0.0213349915111851,-6.11988092402231,9.36757728710948e-10,4.81074596503498e-08,"Down"
"CENPM",1.23900012361601,-0.0236599912840073,6.11904511345,9.41683597089269e-10,4.81074596503498e-08,"Up"
"POLA1",1.23893533490188,-0.0236598992046669,6.1187251416784,9.43576036246104e-10,4.81074596503498e-08,"Up"
"MYOF",1.23872676687891,-0.0235901802898295,6.11769508759085,9.49693403344851e-10,4.82287212982096e-08,"Up"
"AGMAT",1.238102610981,-0.0236615246254123,6.11461257127438,9.68232054373227e-10,4.89773539974912e-08,"Up"
"FAM91A1",1.23767286262333,-0.0236051176507374,6.11249017472421,9.81201068551058e-10,4.94395022782816e-08,"Up"
"CYB5R2",1.2369499561135,-0.0236090827257,6.10891995914302,1.00340017355321e-09,5.03613184383767e-08,"Up"
"CXorf38",1.23661587164504,-0.0236613552402294,6.1072700174721,1.0138240214846e-09,5.06872715237593e-08,"Up"
"TRIM29",1.23623007024658,-0.0236124977927662,6.10536466159927,1.02599291041303e-09,5.10976160286396e-08,"Up"
"RAD21",1.23577660358502,-0.023662189265778,6.10312512755351,1.0404782370127e-09,5.16197260739493e-08,"Up"
"C2",1.23451491910796,-0.0236617283776847,6.09689405131153,1.08183814320733e-09,5.34660161273231e-08,"Up"
"FIGNL1",1.23321468224503,-0.0236480210991325,6.09047257655072,1.12613808223493e-09,5.54429584837723e-08,"Up"
"MASTL",1.23267888254263,-0.0236280758921207,6.08782642463494,1.14490333473314e-09,5.61525023373487e-08,"Up"
"IL32",1.23073438359177,-0.023655829171382,6.07822313519484,1.21560070027147e-09,5.93940660333396e-08,"Up"
"RASAL2",1.230529558907,-0.0236618727548235,6.07721156831721,1.2232908205238e-09,5.95442577129681e-08,"Up"
"HDGF",1.22824482729024,-0.0236478850849003,6.06592797312737,1.31235148256354e-09,6.36391795999515e-08,"Up"
"CALU",1.22726992227889,-0.0236620937521024,6.06111321352234,1.35224985162802e-09,6.53283551915721e-08,"Up"
"TIPIN",1.22689078875769,-0.0236594491530278,6.0592407882691,1.36808326115466e-09,6.58466641254997e-08,"Up"
"PGM2L1",1.22593962796552,-0.023574185238901,6.0545432941474,1.40860529710856e-09,6.75449803992691e-08,"Up"
"SQLE",1.22551932458381,-0.0235956960535055,6.05246754346344,1.42688185417846e-09,6.81679593964739e-08,"Up"
"NIP7",1.22520684559274,-0.0236591420089281,6.05092430468007,1.44061934423118e-09,6.83662989876608e-08,"Up"
"ASF1B",1.22518388748563,-0.0236316958766052,6.0508109215654,1.44163371770244e-09,6.83662989876608e-08,"Up"
"RECQL",1.2248721394474,-0.0236034031894284,6.04927129273597,1.45547699050006e-09,6.8769954946741e-08,"Up"
"CENPA",1.22472598257952,-0.0235973846508405,6.04854946837846,1.46201166104336e-09,6.88266000576581e-08,"Up"
"UTP6",1.22415238876491,-0.0236505109106877,6.04571666282703,1.48793446328558e-09,6.97922423342571e-08,"Up"
"CCT5",1.2236730583363,-0.0236601546779436,6.04334939549508,1.50994028319913e-09,7.03959452830679e-08,"Up"
"FGD6",1.22363458972459,-0.0236613994207905,6.04315941071136,1.51172004367856e-09,7.03959452830679e-08,"Up"
"EIF6",1.2232607121882,-0.0235252223304212,6.04131294316998,1.52912442796652e-09,7.09008684920643e-08,"Up"
"OLR1",1.22316617079366,-0.0236219345447423,6.0408460319508,1.53355626864764e-09,7.09008684920643e-08,"Up"
"FAM111B",1.22286343074951,-0.0236361983808146,6.03935089086686,1.54783227849481e-09,7.10644459555231e-08,"Up"
"GTSE1",1.22285750547957,-0.0235752471418355,6.03932162775917,1.54811297879696e-09,7.10644459555231e-08,"Up"
"RFC4",1.22217813303129,-0.0236353565311067,6.03596641367915,1.58062826788186e-09,7.22997305936459e-08,"Up"
"EZH2",1.22178893264725,-0.0236029834634917,6.03404427124938,1.59955454902057e-09,7.29069050452874e-08,"Up"
"CCT6A",1.22111434303262,-0.0236491292601008,6.03071267813141,1.63288334652102e-09,7.41639517139953e-08,"Up"
"TRIM37",1.21993622694472,-0.0236568797401341,6.02489432076943,1.69271945625833e-09,7.6362549790227e-08,"Up"
"NEK2",1.21992827669213,-0.0235526984009839,6.02485505688773,1.69313041631172e-09,7.6362549790227e-08,"Up"
"POFUT1",1.21926357041025,-0.0236532407823321,6.02157227454697,1.72783611502077e-09,7.7656299817606e-08,"Up"
"NCAPD3",1.21875729018322,-0.0236511723498914,6.01907191034992,1.75473417451413e-09,7.85913754064506e-08,"Up"
"SLC5A6",1.21834938517689,-0.0236370826653357,6.01705739147444,1.77670207834535e-09,7.92999311715458e-08,"Up"
"NUFIP1",1.21797216667134,-0.0236622312415102,6.01519442390155,1.79725569948997e-09,7.99406940266245e-08,"Up"
"MSR1",1.21751153587735,-0.0236587769734669,6.0129195083827,1.82266858501033e-09,8.07924470036021e-08,"Up"
"PPA1",1.21733514525656,-0.0236467184204981,6.01204836870675,1.83249243160157e-09,8.09497256000983e-08,"Up"
"NAT10",1.21650083390275,-0.0236470504140651,6.00792795845392,1.8796617855661e-09,8.2750025160468e-08,"Up"
"PTDSS1",1.21632671680869,-0.0236596707317526,6.00706804703559,1.88965398050927e-09,8.29069615462214e-08,"Up"
"COL10A1",1.21594774661033,-0.0235069154558417,6.00519642838423,1.9115814794234e-09,8.35847101799404e-08,"Up"
"DIO2",1.21566408889602,-0.0236341267266842,6.00379552912881,1.92815615413124e-09,8.40246156491179e-08,"Up"
"MYO1D",1.21502042720136,-0.0235003538974358,6.00061667960946,1.96628759935294e-09,8.53977903840187e-08,"Up"
"CTHRC1",1.21432304917417,-0.0235550919514926,5.99717254144662,2.00843050467768e-09,8.69353861739512e-08,"Up"
"PLBD1",1.21367065358728,-0.0236063187205874,5.99395055788754,2.04865097847246e-09,8.83797624458736e-08,"Up"
"APOBEC3B",1.21343031415816,-0.0236395713770409,5.9927635944795,2.06366490829092e-09,8.87307121734819e-08,"Up"
"FANCD2",1.21293545085123,-0.0235966560619495,5.99031961498153,2.0949172157022e-09,8.97752065293776e-08,"Up"
"SLC5A5",-1.21241931850897,-0.0212407226251633,-5.98777059418109,2.12800386666425e-09,9.08911320400733e-08,"Down"
"MCM3",1.21196145130763,-0.0236554435689616,5.98550932720657,2.15778112768624e-09,9.18588078086625e-08,"Up"
"TRMT6",1.21161136354051,-0.0236526695510019,5.98378035010654,2.18082243053448e-09,9.25343043798167e-08,"Up"
"NAA25",1.21080171993693,-0.0236253951374537,5.97978176637626,2.23503168100839e-09,9.45235201748435e-08,"Up"
"HKDC1",1.20990709388982,-0.0236547497254415,5.97536348018111,2.29645764468125e-09,9.68039449632139e-08,"Up"
"PUS7",1.20936291381296,-0.0236086164958561,5.97267594014243,2.33462268960907e-09,9.80921761344216e-08,"Up"
"CDC123",1.20888121047808,-0.0236484527349696,5.9702969537475,2.36892099990528e-09,9.92101038239554e-08,"Up"
"GRIA4",-1.20876662306072,-0.0209500228444945,-5.969731041313,2.37715185002708e-09,9.92326269045283e-08,"Down"
"HAUS6",1.2085521901011,-0.023660411796658,5.96867202208558,2.39262953890878e-09,9.93973476213337e-08,"Up"
"HIF1A",1.20849864865598,-0.0236222716692149,5.96840759715787,2.39650942788083e-09,9.93973476213337e-08,"Up"
"DDX10",1.20831885070919,-0.0236532322394147,5.96751962973416,2.40958340828785e-09,9.94881522551118e-08,"Up"
"CKMT2",-1.20825662258368,-0.0201718742734538,-5.96721230393166,2.41412447909528e-09,9.94881522551118e-08,"Down"
"FGA",-1.20795416747899,-0.0220832797659503,-5.96571857007714,2.43631499360053e-09,9.99900786808313e-08,"Down"
"VIL1",1.20778849069306,-0.0236620640685551,5.9649003427759,2.44855445015136e-09,9.99900786808313e-08,"Up"
"CPNE1",1.20777492518169,-0.0236618230001786,5.96483334683745,2.44955925755041e-09,9.99900786808313e-08,"Up"
"ATIC",1.20711495620169,-0.0236591644835917,5.96157396059111,2.4989316983635e-09,1.0168365923404e-07,"Up"
"IL17RB",1.20591918040306,-0.0236369340536033,5.95566838728413,2.59086835126611e-09,1.05093115921326e-07,"Up"
"SERPINB5",1.20498159058374,-0.0236398181153348,5.95103791607354,2.66525063844299e-09,1.07771372994596e-07,"Up"
"USP14",1.20405987314525,-0.0236622042417677,5.94648583372868,2.74039905396911e-09,1.10463773116086e-07,"Up"
"PRRG1",1.20352504944473,-0.0235989551815337,5.94384450198958,2.78494551065031e-09,1.11909695146038e-07,"Up"
"RPP40",1.20316515073433,-0.0236605357450754,5.94206707162196,2.81531823309026e-09,1.12778850585811e-07,"Up"
"MCM5",1.20237748501822,-0.0236467848702201,5.93817702999946,2.88292103360091e-09,1.15129406849592e-07,"Up"
"EXOSC5",1.20085348453126,-0.023628062949219,5.93065045469496,3.01823795074531e-09,1.2016126952674e-07,"Up"
"RIPK2",1.2006382826909,-0.023614546321219,5.92958763819921,3.0378373564968e-09,1.20569427881392e-07,"Up"
"HMGB3",1.20047659365678,-0.0236285636126287,5.9287891051924,3.05264458579158e-09,1.20767389878307e-07,"Up"
"ATP6AP2",1.20019903392496,-0.0236173759016974,5.92741832201949,3.07822709451831e-09,1.20767389878307e-07,"Up"
"HOXB9",1.20017704047241,-0.0236062406892649,5.92730970304051,3.08026311969865e-09,1.20767389878307e-07,"Up"
"SULF2",1.20017690879482,-0.0236377385542932,5.92730905272492,3.08027531358733e-09,1.20767389878307e-07,"Up"
"SLC26A7",-1.19966357527123,-0.0218054332761899,-5.92477385443943,3.12817111001337e-09,1.22273573175947e-07,"Down"
"PGK1",1.19945710641148,-0.0235341571957365,5.92375416748119,3.14763917071669e-09,1.22544286795768e-07,"Up"
"ABCE1",1.19938888741604,-0.0236530697993161,5.92341725459255,3.15409746617527e-09,1.22544286795768e-07,"Up"
"RAB22A",1.19913415644839,-0.0236429534459993,5.92215921574886,3.17832708668567e-09,1.23102382737909e-07,"Up"
"ERI1",1.19903769999948,-0.0236621948732565,5.92168284665805,3.18754909950086e-09,1.23102382737909e-07,"Up"
"ATP4B",-1.19741381346753,-0.0208215470507152,-5.91366296452995,3.34677397242227e-09,1.28367995533996e-07,"Down"
"SUPT16H",1.19735746610238,-0.0236623932140802,5.91338468201582,3.35243569307503e-09,1.28367995533996e-07,"Up"
"RAD18",1.19734440412955,-0.0236624801763643,5.91332017290122,3.35374947631263e-09,1.28367995533996e-07,"Up"
"PRMT5",1.19660658875894,-0.023544106738675,5.909676326987,3.42877891264792e-09,1.30851536077649e-07,"Up"
"FERMT1",1.19633114682174,-0.023661870893711,5.90831600295814,3.45720579019079e-09,1.31547190229118e-07,"Up"
"PRPF4",1.19552666235634,-0.0236610764738312,5.9043428986436,3.54155227572226e-09,1.34360243542769e-07,"Up"
"UBE2D1",1.1952967896968,-0.0236508026913396,5.90320762742997,3.5660191145226e-09,1.34819024425832e-07,"Up"
"UTP20",1.19521701074965,-0.0236321921504241,5.90281362345255,3.57454890717377e-09,1.34819024425832e-07,"Up"
"CENPO",1.19405706613851,-0.023606030787629,5.89708500949247,3.70083433695095e-09,1.39175108199214e-07,"Up"
"CD9",1.19362800925783,-0.0234466418942062,5.89496602793707,3.74863829957602e-09,1.40563039029741e-07,"Up"
"FKBP1A",1.19328751819697,-0.0236035118967768,5.89328444605305,3.78700183994937e-09,1.41589961546397e-07,"Up"
"FCGR2A",1.19301736201154,-0.0236575562853285,5.89195022674606,3.81771231499653e-09,1.42325639165145e-07,"Up"
"ADAR",1.19282691892501,-0.0236624018477446,5.89100968621193,3.83950680048325e-09,1.4272564328367e-07,"Up"
"SSRP1",1.19255095344693,-0.0236448365175784,5.88964677657379,3.87130358698659e-09,1.43494094737184e-07,"Up"
"POLE2",1.19192705795209,-0.0236383347371822,5.88656554630899,3.94413656925844e-09,1.45774835549755e-07,"Up"
"HPSE",1.19178564931741,-0.0236547694570599,5.88586717203236,3.96082895131624e-09,1.45973521837223e-07,"Up"
"TIMM50",1.1908481667013,-0.0235813341760453,5.88123723026588,4.07324469382244e-09,1.49512971556198e-07,"Up"
"POLR2G",1.19079222505988,-0.0235475747040207,5.88096095149796,4.08005008045444e-09,1.49512971556198e-07,"Up"
"IFITM1",1.19061380234893,-0.0236143229044433,5.88007977594623,4.10182949417919e-09,1.49885265284468e-07,"Up"
"PSMD3",1.19030252713474,-0.0236224338275039,5.87854248225108,4.14009693186589e-09,1.50550407971201e-07,"Up"
"TMEM62",1.19027599256311,-0.0236527144201242,5.87841143606489,4.14337505463806e-09,1.50550407971201e-07,"Up"
"MSH2",1.18991008430171,-0.0236349764791179,5.87660432635101,4.18883836863865e-09,1.5177479246368e-07,"Up"
"AURKB",1.18920423923809,-0.0236255216792239,5.87311837206813,4.27791368622511e-09,1.545680914247e-07,"Up"
"SLC7A7",1.18878125437634,-0.0236284587959501,5.87102937836908,4.33217348969445e-09,1.5609135710494e-07,"Up"
"MTCH2",1.18836689537175,-0.0235461235660213,5.86898298515741,4.38597593708455e-09,1.5758970365586e-07,"Up"
"GEN1",1.18784769070428,-0.0236123495301049,5.86641879107635,4.45431056978983e-09,1.59600422332553e-07,"Up"
"WNT5A",1.18770821163464,-0.0236227145589878,5.86572994633518,4.47284382931518e-09,1.59820533391514e-07,"Up"
"NRG4",-1.18692385294199,-0.0213606855523172,-5.86185623709659,4.57847126722452e-09,1.62940123157724e-07,"Down"
"DNAJC9",1.18687291141899,-0.0236230676325152,5.86160465239418,4.58541473806138e-09,1.62940123157724e-07,"Up"
"MTA2",1.1864652154086,-0.0235455651562337,5.85959116568612,4.64135523406998e-09,1.64474838363376e-07,"Up"
"ILF2",1.18565888265762,-0.0236574374949608,5.85560893325079,4.7539554740661e-09,1.68003483999941e-07,"Up"
"RPN2",1.18444627803545,-0.0236564228326902,5.84962024749813,4.92830995504287e-09,1.73689262595896e-07,"Up"
"DPAGT1",1.18422495940307,-0.0236238945448767,5.84852722202523,4.96079683648403e-09,1.74357815786941e-07,"Up"
"PSMC4",1.18401908706685,-0.0235953496646438,5.84751048111542,4.99120339422363e-09,1.74949816799159e-07,"Up"
"IGFBP7",1.18366203868026,-0.0235869559106515,5.84574712763099,5.04436859424354e-09,1.76334174789017e-07,"Up"
"RFC5",1.18357046439695,-0.0236586503153885,5.84529487007253,5.0580927205607e-09,1.76336048655439e-07,"Up"
"F2RL2",1.18327180252441,-0.0236624774561544,5.84381986983899,5.10310574708346e-09,1.77425770974743e-07,"Up"
"APOBEC2",-1.1831086299591,-0.0208939517532444,-5.84301401012243,5.12786280290479e-09,1.77807264232981e-07,"Down"
"ANXA13",1.1812739774726,-0.0236316728425034,5.8339532189906,5.41439167809475e-09,1.8723924465347e-07,"Up"
"NOP2",1.1802859485513,-0.0236532481281935,5.82907364438234,5.57509023866417e-09,1.92280986600345e-07,"Up"
"FTSJ3",1.17969152685061,-0.0236283527374365,5.82613797623056,5.6739958019373e-09,1.95170324931171e-07,"Up"
"ITPA",1.17861403103046,-0.0236309903238745,5.82081655179533,5.85764891921138e-09,2.00951631406669e-07,"Up"
"ATP13A3",1.17825639692084,-0.0236420278100936,5.81905030560282,5.919874129976e-09,2.02547629715015e-07,"Up"
"DPP3",1.17814351652134,-0.0236533334502102,5.81849282361083,5.93964749660374e-09,2.02686542483311e-07,"Up"
"SCARB1",1.17756542203619,-0.0236485667995298,5.81563779061527,6.04192417728174e-09,2.05632664809386e-07,"Up"
"CPSF3",1.17719950990716,-0.023660993351071,5.81383066180032,6.10754465746217e-09,2.07318996148959e-07,"Up"
"LAMC2",1.1764822711042,-0.0236579975635088,5.8102884373011,6.23818716577878e-09,2.11197837930132e-07,"Up"
"CPSF6",1.17523466662718,-0.0236619118463493,5.8041268979008,6.47193849284237e-09,2.18538048741293e-07,"Up"
"SCNM1",1.17511235385334,-0.0236056362698524,5.80352283227817,6.49530832208357e-09,2.18754522314768e-07,"Up"
"PPFIA1",1.1749690856914,-0.0236623864887065,5.80281527436153,6.52278640128553e-09,2.19107869245266e-07,"Up"
"PSMD11",1.17479111435762,-0.0236624839431199,5.80193632802444,6.55707785720459e-09,2.1968765527294e-07,"Up"
"TNFRSF11B",1.17463450232982,-0.0236623324146807,5.80116286880907,6.58739879657665e-09,2.20131754085602e-07,"Up"
"AGPS",1.17425831439278,-0.0236587693133425,5.79930499090093,6.66078907781045e-09,2.21479093560232e-07,"Up"
"EIF4A3",1.17425184474485,-0.023620155183553,5.79927303927572,6.662058167406e-09,2.21479093560232e-07,"Up"
"PHF14",1.1739441694393,-0.0236530381595049,5.79775352443544,6.722684208953e-09,2.2292006069739e-07,"Up"
"TAP1",1.17276154454767,-0.0236164357311222,5.79191289946192,6.96074973459539e-09,2.30057958150235e-07,"Up"
"XPO5",1.17269875945424,-0.0236440239918167,5.79160282296412,6.97361513580447e-09,2.30057958150235e-07,"Up"
"SBNO1",1.17174939838338,-0.0236553951836238,5.78691421711908,7.17099198563401e-09,2.35705338081379e-07,"Up"
"CENPE",1.17170029507292,-0.023586687359077,5.78667171078985,7.18134722583005e-09,2.35705338081379e-07,"Up"
"APLNR",1.1713363324078,-0.0236253268328502,5.78487420978478,7.25855681663715e-09,2.37634833446199e-07,"Up"
"CCT7",1.17109488626528,-0.0235378818712949,5.78368178065552,7.31022098843019e-09,2.38720355771547e-07,"Up"
"GLA",1.17066566487598,-0.0236533198250098,5.78156198664198,7.40294920971728e-09,2.4113798448521e-07,"Up"
"CDK4",1.16918391352569,-0.0235832375335957,5.77424406698523,7.73193733727547e-09,2.51219797767043e-07,"Up"
"NAE1",1.16896647814582,-0.0236124898291738,5.77317021971652,7.78139448377347e-09,2.51249264567613e-07,"Up"
"LYN",1.16896407853299,-0.0236624044067881,5.77315836875792,7.78194200433140e-09,2.51249264567613e-07,"Up"
"CAPZA1",1.16891542817292,-0.0235716271296796,5.77291809941301,7.79305065730097e-09,2.51249264567613e-07,"Up"
"ORC6",1.16883802226186,-0.0236115078844578,5.77253581513974,7.81075704253142e-09,2.51249264567613e-07,"Up"
"PATL1",1.16682790078293,-0.0236616045511103,5.76260843597437,8.28451104143332e-09,2.65825641600618e-07,"Up"
"IL18",1.16672513509192,-0.0234729850495027,5.76210090745407,8.30946755255699e-09,2.65964818760379e-07,"Up"
"AIMP2",1.16651734693022,-0.0235315548972412,5.76107470486438,8.36015214202253e-09,2.66604408945813e-07,"Up"
"FANCA",1.16647390211511,-0.0236208344006761,5.76086014412419,8.37078731863355e-09,2.66604408945813e-07,"Up"
"CPSF2",1.1661814733575,-0.0236314242834332,5.7594159273512,8.44271613372195e-09,2.6823299361793e-07,"Up"
"TMPO",1.16608920823707,-0.0236485490281997,5.75896025795815,8.46553507006937e-09,2.68297142183845e-07,"Up"
"GALNT1",1.1657421990882,-0.0234332837419336,5.75724648521813,8.55189516504294e-09,2.70369842485022e-07,"Up"
"HSPA14",1.16565778417805,-0.0236544246021414,5.75682958562822,8.57303266007388e-09,2.70375423673088e-07,"Up"
"SRM",1.16496139298443,-0.0236389233450906,5.7533903211365,8.74935776198573e-09,2.75263331150863e-07,"Up"
"CDCA7",1.16408086538206,-0.023652130848799,5.74904166287581,8.97735889051696e-09,2.8174927573912e-07,"Up"
"ALG8",1.16379358972663,-0.0236624152363598,5.74762289570859,9.05298708617159e-09,2.82814811170471e-07,"Up"
"GTF2H3",1.16378536798337,-0.0236587787119189,5.74758229101703,9.05516063364638e-09,2.82814811170471e-07,"Up"
"TK1",1.16270838094193,-0.0236473155730114,5.74226337928522,9.34430811657085e-09,2.91140653129583e-07,"Up"
"CDH17",1.16242370078889,-0.0236321507069066,5.74085743051563,9.42222604933656e-09,2.92860948940704e-07,"Up"
